Year,Month,Week,Rank,Title,Artist,Genre
2023,7,5,60,Watermelon Moonshine,Lainey Wilson,컨트리
2023,7,5,61,Daylight,David Kushner,POP
2023,7,5,62,ICU,Coco Jones,R&B/Soul
2023,7,5,63,S91,Karol G,월드뮤직
2023,7,5,64,Super Shy,NewJeans,댄스
2023,7,5,65,Enchanted (Taylor's Version),Taylor Swift,컨트리
2023,7,5,66,Popular,The Weeknd,R&B/Soul
2023,7,5,67,Shake Sumn,DaBaby,랩/힙합
2023,7,5,68,Oh U Went,Young Thug Featuring Drake,랩/힙합
2023,7,5,69,Bzrp Music Sessions,Bizarrap & Peso Pluma,월드뮤직
2023,7,5,70,Flooded The Face,Lil Uzi Vert,랩/힙합
2023,7,5,71,Fragil,Yahritza y Su Esencia x Grupo Frontera,월드뮤직
2023,7,5,72,Everything I Love,Morgan Wallen,컨트리
2023,7,5,73,Cowgirls,Morgan Wallen Featuring ERNEST,컨트리
2023,7,5,74,Bye,Peso Pluma,월드뮤직
2023,7,5,75,Truck Bed,HARDY,록/메탈
2023,7,5,76,Back To December (Taylor's Version),Taylor Swift,컨트리
2023,7,5,77,Rush,Troye Sivan,POP
2023,7,5,78,Pound Town 2,Sexyy Red & Tay Keith & Nicki Minaj,힙합
2023,7,5,79,Luna,Peso Pluma & Junior H,월드뮤직
2023,7,5,80,Por Las Noches,Peso Pluma,월드뮤직
2023,7,5,81,Mine (Taylor's Version),Taylor Swift,컨트리
2023,7,5,82,See You Again,Tyler,랩/힙합
2023,7,5,83,Fight The Feeling,Rod Wave,랩/힙합
2023,7,5,84,Save Me The Trouble,Dan + Shay,컨트리
2023,7,5,85,Lagunas,Peso Pluma & Jasiel Nunez,재즈
2023,7,5,86,Turn Yo Clic Up,Quavo & Future,랩/힙합
2023,7,5,87,El Azul,Junior H x Peso Pluma,POP
2023,7,5,88,Jaded,Miley Cyrus,POP
2023,7,5,89,Rubicon,Peso Pluma,월드뮤직
2023,7,5,90,Ain't That Some,Morgan Wallen,컨트리
2023,7,5,91,Save Me,Jelly Roll With Lainey Wilson,랩/힙합
2023,7,5,92,Quema,Ryan Castro x Pe$o Pluma,국외영화
2023,7,5,93,Angels Don't Always Have Wings,Thomas Rhett,컨트리
2023,7,5,94,Mojabi Ghost,Tainy & Bad Bunny,일렉트로니카
2023,7,5,95,Sparks Fly (Taylor's Version),Taylor Swift,컨트리
2023,7,5,96,Thang For You,Rylo Rodriguez Featuring NoCap,랩/힙합
2023,7,5,97,Johnny Dang,That Mexican OT,랩/힙합
2023,7,5,98,Calling,Metro Boomin,랩/힙합
2023,7,5,99,Endless Fashion,Lil Uzi Vert Featuring Nicki Minaj,랩/힙합
2023,7,5,100,Girl In Mine,Parmalee,컨트리
2023,8,1,1,Try That In A Small Town,Jason Aldean,컨트리
2023,8,1,2,Last Night,Morgan Wallen,록/메탈
2023,8,1,3,Fast Car,Luke Combs,컨트리
2023,8,1,4,Fukumean,Gunna,랩/힙합
2023,8,1,5,Calm Down,Rema & Selena Gomez,POP
2023,8,1,6,Cruel Summer,Taylor Swift,POP
2023,8,1,7,K-POP,Travis Scott,랩/힙합
2023,8,1,8,Barbie World,Nicki Minaj & Ice Spice With Aqua,랩/힙합
2023,8,1,9,Seven,Jung Kook Featuring Latto,댄스
2023,8,1,10,Vampire,Olivia Rodrigo,POP
2023,8,1,11,Flowers,Miley Cyrus,POP
2023,8,1,12,Dance The Night,Dua Lipa,POP
2023,8,1,13,All My Life,Lil Durk Featuring J. Cole,랩/힙합
2023,8,1,14,Snooze,SZA,R&B/Soul
2023,8,1,15,Karma,Taylor Swift Featuring Ice Spice,POP
2023,8,1,16,Need A Favor,Jelly Roll,컨트리
2023,8,1,17,Kill Bill,SZA,R&B/Soul
2023,8,1,18,What Was I Made For?,Billie Eilish,POP
2023,8,1,19,Sure Thing,Miguel,댄스
2023,8,1,20,Creepin',Metro Boomin,랩/힙합
2023,8,1,21,Something In The Orange,Zach Bryan,컨트리
2023,8,1,22,Anti-Hero,Taylor Swift,POP
2023,8,1,23,Favorite Song,Toosii,랩/힙합
2023,8,1,24,Religiously,Bailey Zimmerman,컨트리
2023,8,1,25,Dial Drunk,Noah Kahan With Post Malone,록/메탈
2023,8,1,26,Die For You,The Weeknd & Ariana Grande,R&B/Soul
2023,8,1,27,Thinkin' Bout Me,Morgan Wallen,컨트리
2023,8,1,28,Ella Baila Sola,Eslabon Armado X Peso Pluma,POP
2023,8,1,29,Cupid,Fifty Fifty,댄스
2023,8,1,30,Next Thing You Know,Jordan Davis,R&B/Soul
2023,8,1,31,White Horse,Chris Stapleton,컨트리
2023,8,1,32,La Bebe,Yng Lvcas x Peso Pluma,월드뮤직
2023,8,1,33,I'm Good (Blue),David Guetta & Bebe Rexha,POP
2023,8,1,34,Thought You Should Know,Morgan Wallen,컨트리
2023,8,1,35,Search & Rescue,Drake,랩/힙합
2023,8,1,36,Un x100to,Grupo Frontera X Bad Bunny,월드뮤직
2023,8,1,37,Love You Anyway,Luke Combs,POP
2023,8,1,38,Dancin' In The Country,Tyler Hubbard,컨트리
2023,8,1,39,Bury Me In Georgia,Kane Brown,컨트리
2023,8,1,40,Princess Diana,Ice Spice & Nicki Minaj,랩/힙합
2023,8,1,41,Deli,Ice Spice,랩/힙합
2023,8,1,42,Put It On Da Floor Again,Latto Featuring Cardi B,랩/힙합
2023,8,1,43,Where She Goes,Bad Bunny,월드뮤직
2023,8,1,44,Eyes Closed,Ed Sheeran,POP
2023,8,1,45,I Can See You (Taylor's Version) (From The Vault),Taylor Swift,컨트리
2023,8,1,46,Chemical,Post Malone,POP
2023,8,1,47,Memory Lane,Old Dominion,컨트리
2023,8,1,48,Super Shy,NewJeans,댄스
2023,8,1,49,LaLa,Myke Towers,월드뮤직
2023,8,1,50,Sabor Fresa,Fuerza Regida,월드뮤직
2023,8,1,51,Lady Gaga,Peso Pluma,월드뮤직
2023,8,1,52,You,Justin Moore & Priscilla Block,컨트리
2023,8,1,53,Area Codes,Kaliii,랩/힙합
2023,8,1,54,Your Heart Or Mine,Jon Pardi,컨트리
2023,8,1,55,Baby Don't Hurt Me,David Guetta,POP
2023,8,1,56,Tulum,Peso Pluma & Grupo Frontera,월드뮤직
2023,8,1,57,Peaches & Eggplants,Young Nudy Featuring 21 Savage,랩/힙합
2023,8,1,58,What It Is (Block Boy),Doechii Featuring Kodak Black,랩/힙합
2023,8,1,59,Daylight,David Kushner,POP
2023,8,1,60,Mourning,Post Malone,POP
2023,8,1,61,Watermelon Moonshine,Lainey Wilson,컨트리
2023,8,1,62,Stand By Me,Lil Durk Featuring Morgan Wallen,랩/힙합
2023,8,1,63,TQM,Fuerza Regida,월드뮤직
2023,8,1,64,Heartbroken,Diplo,컨트리
2023,8,1,65,Shake Sumn,DaBaby,랩/힙합
2023,8,1,66,Oh U Went,Young Thug Featuring Drake,랩/힙합
2023,8,1,67,Everything I Love,Morgan Wallen,컨트리
2023,8,1,68,Popular,The Weeknd,R&B/Soul
2023,8,1,69,Truck Bed,HARDY,록/메탈
2023,8,1,70,Fragil,Yahritza y Su Esencia x Grupo Frontera,월드뮤직
2023,8,1,71,ICU,Coco Jones,R&B/Soul
2023,8,1,72,Bzrp Music Sessions,Bizarrap & Peso Pluma,월드뮤직
2023,8,1,73,Speed Drive,Charli xcx,POP
2023,8,1,74,Pound Town 2,Sexyy Red & Tay Keith & Nicki Minaj,힙합
2023,8,1,75,Bye,Peso Pluma,월드뮤직
2023,8,1,76,Por Las Noches,Peso Pluma,월드뮤직
2023,8,1,77,Lagunas,Peso Pluma & Jasiel Nunez,재즈
2023,8,1,78,Jaded,Miley Cyrus,POP
2023,8,1,79,See You Again,Tyler,랩/힙합
2023,8,1,80,Flooded The Face,Lil Uzi Vert,랩/힙합
2023,8,1,81,ETA,NewJeans,댄스
2023,8,1,82,Luna,Peso Pluma & Junior H,월드뮤직
2023,8,1,83,Rubicon,Peso Pluma,월드뮤직
2023,8,1,84,Fight The Feeling,Rod Wave,랩/힙합
2023,8,1,85,Angels Don't Always Have Wings,Thomas Rhett,컨트리
2023,8,1,86,El Azul,Junior H x Peso Pluma,POP
2023,8,1,87,I'm Just Ken,Ryan Gosling,POP
2023,8,1,88,Rush,Troye Sivan,POP
2023,8,1,89,Enchanted (Taylor's Version),Taylor Swift,컨트리
2023,8,1,90,Oklahoma Smokeshow,Zach Bryan,컨트리
2023,8,1,91,Thang For You,Rylo Rodriguez Featuring NoCap,랩/힙합
2023,8,1,92,But I Got A Beer In My Hand,Luke Bryan,컨트리
2023,8,1,93,Cool With You,NewJeans,댄스
2023,8,1,94,Ain't That Some,Morgan Wallen,컨트리
2023,8,1,95,Girl In Mine,Parmalee,컨트리
2023,8,1,96,Johnny Dang,That Mexican OT,랩/힙합
2023,8,1,97,Save Me,Jelly Roll With Lainey Wilson,랩/힙합
2023,8,1,98,S91,Karol G,월드뮤직
2023,8,1,99,Talibans II,Burna Boy & Byron Messia,월드뮤직
2023,8,1,100,Equal Dirt,Rylo Rodriguez,랩/힙합
2023,8,2,1,Last Night,Morgan Wallen,록/메탈
2023,8,2,2,Fast Car,Luke Combs,컨트리
2023,8,2,3,Meltdown,Travis Scott Featuring Drake,랩/힙합
2023,8,2,4,Cruel Summer,Taylor Swift,POP
2023,8,2,5,FE!N,Travis Scott Featuring Playboi Carti,랩/힙합
2023,8,2,6,Calm Down,Rema & Selena Gomez,POP
2023,8,2,7,Fukumean,Gunna,랩/힙합
2023,8,2,8,Barbie World,Nicki Minaj & Ice Spice With Aqua,랩/힙합
2023,8,2,9,Vampire,Olivia Rodrigo,POP
2023,8,2,10,Dance The Night,Dua Lipa,POP
2023,8,2,11,I Know ?,Travis Scott,랩/힙합
2023,8,2,12,Flowers,Miley Cyrus,POP
2023,8,2,13,All My Life,Lil Durk Featuring J. Cole,랩/힙합
2023,8,2,14,Hyaena,Travis Scott,랩/힙합
2023,8,2,15,Snooze,SZA,R&B/Soul
2023,8,2,16,Thank God,Travis Scott,랩/힙합
2023,8,2,17,Topia Twins,Travis Scott Featuring Rob49 & 21 Savage,랩/힙합
2023,8,2,18,K-POP,Travis Scott,랩/힙합
2023,8,2,19,My Eyes,Travis Scott,랩/힙합
2023,8,2,20,Karma,Taylor Swift Featuring Ice Spice,POP
2023,8,2,21,Try That In A Small Town,Jason Aldean,컨트리
2023,8,2,22,What Was I Made For?,Billie Eilish,POP
2023,8,2,23,Modern Jam,Travis Scott Featuring Teezo Touchdown,랩/힙합
2023,8,2,24,Need A Favor,Jelly Roll,컨트리
2023,8,2,25,Delresto (Echoes),Travis Scott & Beyonce,랩/힙합
2023,8,2,26,Telekinesis,Travis Scott Featuring SZA & Future,랩/힙합
2023,8,2,27,Sirens,Travis Scott,랩/힙합
2023,8,2,28,God's Country,Travis Scott,랩/힙합
2023,8,2,29,Kill Bill,SZA,R&B/Soul
2023,8,2,30,Seven,Jung Kook Featuring Latto,댄스
2023,8,2,31,Anti-Hero,Taylor Swift,POP
2023,8,2,32,Creepin',Metro Boomin,랩/힙합
2023,8,2,33,Religiously,Bailey Zimmerman,컨트리
2023,8,2,34,Skitzo,Travis Scott Featuring Young Thug,랩/힙합
2023,8,2,35,Chemical,Post Malone,POP
2023,8,2,36,Circus Maximus,Travis Scott Featuring The Weeknd & Swae Lee,랩/힙합
2023,8,2,37,Thinkin' Bout Me,Morgan Wallen,컨트리
2023,8,2,38,Til Further Notice,Travis Scott Featuring James Blake & 21 Savage,랩/힙합
2023,8,2,39,Favorite Song,Toosii,랩/힙합
2023,8,2,40,Mourning,Post Malone,POP
2023,8,2,41,Cupid,Fifty Fifty,댄스
2023,8,2,42,Ella Baila Sola,Eslabon Armado X Peso Pluma,POP
2023,8,2,43,In Your Love,Tyler Childers,컨트리
2023,8,2,44,Dial Drunk,Noah Kahan With Post Malone,록/메탈
2023,8,2,45,Next Thing You Know,Jordan Davis,R&B/Soul
2023,8,2,46,Lost Forever,Travis Scott Featuring Westside Gunn,랩/힙합
2023,8,2,47,You,Justin Moore & Priscilla Block,컨트리
2023,8,2,48,Love You Anyway,Luke Combs,POP
2023,8,2,49,Looove,Travis Scott Featuring Kid Cudi,랩/힙합
2023,8,2,50,Thought You Should Know,Morgan Wallen,컨트리
2023,8,2,51,Bury Me In Georgia,Kane Brown,컨트리
2023,8,2,52,La Bebe,Yng Lvcas x Peso Pluma,월드뮤직
2023,8,2,53,Parasail,Travis Scott Featuring Yung Lean & Dave Chappelle,랩/힙합
2023,8,2,54,Search & Rescue,Drake,랩/힙합
2023,8,2,55,Jealousy,Offset & Cardi B,랩/힙합
2023,8,2,56,Enough Is Enough,Post Malone,POP
2023,8,2,57,Put It On Da Floor Again,Latto Featuring Cardi B,랩/힙합
2023,8,2,58,Deli,Ice Spice,랩/힙합
2023,8,2,59,Un x100to,Grupo Frontera X Bad Bunny,월드뮤직
2023,8,2,60,LaLa,Myke Towers,월드뮤직
2023,8,2,61,Where She Goes,Bad Bunny,월드뮤직
2023,8,2,62,Princess Diana,Ice Spice & Nicki Minaj,랩/힙합
2023,8,2,63,Lady Gaga,Peso Pluma,월드뮤직
2023,8,2,64,Baby Don't Hurt Me,David Guetta,POP
2023,8,2,65,Area Codes,Kaliii,랩/힙합
2023,8,2,66,What It Is (Block Boy),Doechii Featuring Kodak Black,랩/힙합
2023,8,2,67,Something Real,Post Malone,POP
2023,8,2,68,Overdrive,Post Malone,POP
2023,8,2,69,Peaches & Eggplants,Young Nudy Featuring 21 Savage,랩/힙합
2023,8,2,70,Sabor Fresa,Fuerza Regida,월드뮤직
2023,8,2,71,Watermelon Moonshine,Lainey Wilson,컨트리
2023,8,2,72,Your Heart Or Mine,Jon Pardi,컨트리
2023,8,2,73,Eyes Closed,Ed Sheeran,POP
2023,8,2,74,Daylight,David Kushner,POP
2023,8,2,75,Tulum,Peso Pluma & Grupo Frontera,월드뮤직
2023,8,2,76,I Can See You (Taylor's Version) (From The Vault),Taylor Swift,컨트리
2023,8,2,77,Super Shy,NewJeans,댄스
2023,8,2,78,Speed Drive,Charli xcx,POP
2023,8,2,79,White Horse,Chris Stapleton,컨트리
2023,8,2,80,On The Radar Freestyle,Drake & Central Cee,랩/힙합
2023,8,2,81,Stand By Me,Lil Durk Featuring Morgan Wallen,랩/힙합
2023,8,2,82,Fragil,Yahritza y Su Esencia x Grupo Frontera,월드뮤직
2023,8,2,83,Everything I Love,Morgan Wallen,컨트리
2023,8,2,84,Shake Sumn,DaBaby,랩/힙합
2023,8,2,85,TQM,Fuerza Regida,월드뮤직
2023,8,2,86,Popular,The Weeknd,R&B/Soul
2023,8,2,87,Too Cool To Die,Post Malone,POP
2023,8,2,88,Don't Understand,Post Malone,POP
2023,8,2,89,Aqui Te Espero,Ivan Cornejo,월드뮤직
2023,8,2,90,Novacandy,Post Malone,POP
2023,8,2,91,Truck Bed,HARDY,록/메탈
2023,8,2,92,I'm Just Ken,Ryan Gosling,POP
2023,8,2,93,Jaded,Miley Cyrus,POP
2023,8,2,94,Heartbroken,Diplo,컨트리
2023,8,2,95,Memory Lane,Old Dominion,컨트리
2023,8,2,96,Oh U Went,Young Thug Featuring Drake,랩/힙합
2023,8,2,97,ICU,Coco Jones,R&B/Soul
2023,8,2,98,Pound Town 2,Sexyy Red & Tay Keith & Nicki Minaj,힙합
2023,8,2,99,Bzrp Music Sessions,Bizarrap & Peso Pluma,월드뮤직
2023,8,2,100,Johnny Dang,That Mexican OT,랩/힙합
2023,8,3,1,Last Night,Morgan Wallen,록/메탈
2023,8,3,2,Fast Car,Luke Combs,컨트리
2023,8,3,3,Cruel Summer,Taylor Swift,POP
2023,8,3,4,Calm Down,Rema & Selena Gomez,POP
2023,8,3,5,Fukumean,Gunna,랩/힙합
2023,8,3,6,Vampire,Olivia Rodrigo,POP
2023,8,3,7,Dance The Night,Dua Lipa,POP
2023,8,3,8,Barbie World,Nicki Minaj & Ice Spice With Aqua,랩/힙합
2023,8,3,9,Flowers,Miley Cyrus,POP
2023,8,3,10,Snooze,SZA,R&B/Soul
2023,8,3,11,All My Life,Lil Durk Featuring J. Cole,랩/힙합
2023,8,3,12,Meltdown,Travis Scott Featuring Drake,랩/힙합
2023,8,3,13,Karma,Taylor Swift Featuring Ice Spice,POP
2023,8,3,14,What Was I Made For?,Billie Eilish,POP
2023,8,3,15,Paint The Town Red,Doja Cat,랩/힙합
2023,8,3,16,Need A Favor,Jelly Roll,컨트리
2023,8,3,17,Religiously,Bailey Zimmerman,컨트리
2023,8,3,18,Anti-Hero,Taylor Swift,POP
2023,8,3,19,Kill Bill,SZA,R&B/Soul
2023,8,3,20,Creepin',Metro Boomin,랩/힙합
2023,8,3,21,Try That In A Small Town,Jason Aldean,컨트리
2023,8,3,22,I Know ?,Travis Scott,랩/힙합
2023,8,3,23,Thinkin' Bout Me,Morgan Wallen,컨트리
2023,8,3,24,FE!N,Travis Scott Featuring Playboi Carti,랩/힙합
2023,8,3,25,Cupid,Fifty Fifty,댄스
2023,8,3,26,Favorite Song,Toosii,랩/힙합
2023,8,3,27,K-POP,Travis Scott,랩/힙합
2023,8,3,28,Seven,Jung Kook Featuring Latto,댄스
2023,8,3,29,Telekinesis,Travis Scott Featuring SZA & Future,랩/힙합
2023,8,3,30,Dial Drunk,Noah Kahan With Post Malone,록/메탈
2023,8,3,31,Ella Baila Sola,Eslabon Armado X Peso Pluma,POP
2023,8,3,32,Next Thing You Know,Jordan Davis,R&B/Soul
2023,8,3,33,Love You Anyway,Luke Combs,POP
2023,8,3,34,Thought You Should Know,Morgan Wallen,컨트리
2023,8,3,35,Chemical,Post Malone,POP
2023,8,3,36,Bury Me In Georgia,Kane Brown,컨트리
2023,8,3,37,You,Justin Moore & Priscilla Block,컨트리
2023,8,3,38,La Bebe,Yng Lvcas x Peso Pluma,월드뮤직
2023,8,3,39,Watermelon Moonshine,Lainey Wilson,컨트리
2023,8,3,40,Search & Rescue,Drake,랩/힙합
2023,8,3,41,Put It On Da Floor Again,Latto Featuring Cardi B,랩/힙합
2023,8,3,42,Un x100to,Grupo Frontera X Bad Bunny,월드뮤직
2023,8,3,43,LaLa,Myke Towers,월드뮤직
2023,8,3,44,My Eyes,Travis Scott,랩/힙합
2023,8,3,45,Daylight,David Kushner,POP
2023,8,3,46,Topia Twins,Travis Scott Featuring Rob49 & 21 Savage,랩/힙합
2023,8,3,47,Lady Gaga,Peso Pluma,월드뮤직
2023,8,3,48,Baby Don't Hurt Me,David Guetta,POP
2023,8,3,49,Blank Space,Taylor Swift,POP
2023,8,3,50,What It Is (Block Boy),Doechii Featuring Kodak Black,랩/힙합
2023,8,3,51,Deli,Ice Spice,랩/힙합
2023,8,3,52,Where She Goes,Bad Bunny,월드뮤직
2023,8,3,53,Princess Diana,Ice Spice & Nicki Minaj,랩/힙합
2023,8,3,54,Peaches & Eggplants,Young Nudy Featuring 21 Savage,랩/힙합
2023,8,3,55,In Your Love,Tyler Childers,컨트리
2023,8,3,56,Mourning,Post Malone,POP
2023,8,3,57,Area Codes,Kaliii,랩/힙합
2023,8,3,58,Your Heart Or Mine,Jon Pardi,컨트리
2023,8,3,59,White Horse,Chris Stapleton,컨트리
2023,8,3,60,Sabor Fresa,Fuerza Regida,월드뮤직
2023,8,3,61,Truck Bed,HARDY,록/메탈
2023,8,3,62,Eyes Closed,Ed Sheeran,POP
2023,8,3,63,I Can See You (Taylor's Version) (From The Vault),Taylor Swift,컨트리
2023,8,3,64,Thank God,Travis Scott,랩/힙합
2023,8,3,65,Tulum,Peso Pluma & Grupo Frontera,월드뮤직
2023,8,3,66,Super Shy,NewJeans,댄스
2023,8,3,67,Popular,The Weeknd,R&B/Soul
2023,8,3,68,Good Good,Usher,R&B/Soul
2023,8,3,69,Everything I Love,Morgan Wallen,컨트리
2023,8,3,70,Hyaena,Travis Scott,랩/힙합
2023,8,3,71,Modern Jam,Travis Scott Featuring Teezo Touchdown,랩/힙합
2023,8,3,72,Shake Sumn,DaBaby,랩/힙합
2023,8,3,73,Jaded,Miley Cyrus,POP
2023,8,3,74,Stand By Me,Lil Durk Featuring Morgan Wallen,랩/힙합
2023,8,3,75,Speed Drive,Charli xcx,POP
2023,8,3,76,Fragil,Yahritza y Su Esencia x Grupo Frontera,월드뮤직
2023,8,3,77,TQM,Fuerza Regida,월드뮤직
2023,8,3,78,Angels Don't Always Have Wings,Thomas Rhett,컨트리
2023,8,3,79,Johnny Dang,That Mexican OT,랩/힙합
2023,8,3,80,Memory Lane,Old Dominion,컨트리
2023,8,3,81,Heartbroken,Diplo,컨트리
2023,8,3,82,El Amor de Su Vida,Grupo Frontera & Grupo Firme,월드뮤직
2023,8,3,83,Jealousy,Offset & Cardi B,랩/힙합
2023,8,3,84,Oh U Went,Young Thug Featuring Drake,랩/힙합
2023,8,3,85,Til Further Notice,Travis Scott Featuring James Blake & 21 Savage,랩/힙합
2023,8,3,86,Oklahoma Smokeshow,Zach Bryan,컨트리
2023,8,3,87,Sirens,Travis Scott,랩/힙합
2023,8,3,88,Save Me,Jelly Roll With Lainey Wilson,랩/힙합
2023,8,3,89,God's Country,Travis Scott,랩/힙합
2023,8,3,90,I'm Just Ken,Ryan Gosling,POP
2023,8,3,91,ICU,Coco Jones,R&B/Soul
2023,8,3,92,Skitzo,Travis Scott Featuring Young Thug,랩/힙합
2023,8,3,93,Delresto (Echoes),Travis Scott & Beyonce,랩/힙합
2023,8,3,94,See You Again,Tyler,랩/힙합
2023,8,3,95,Pound Town 2,Sexyy Red & Tay Keith & Nicki Minaj,힙합
2023,8,3,96,Lagunas,Peso Pluma & Jasiel Nunez,재즈
2023,8,3,97,Overdrive,Post Malone,POP
2023,8,3,98,Bzrp Music Sessions,Bizarrap & Peso Pluma,월드뮤직
2023,8,3,99,Dawns,Zach Bryan Featuring Maggie Rogers,J-POP
2023,8,3,100,Rubicon,Peso Pluma,월드뮤직
2023,8,4,1,Rich Men North Of Richmond,Oliver Anthony Music,POP
2023,8,4,2,Fast Car,Luke Combs,컨트리
2023,8,4,3,Last Night,Morgan Wallen,록/메탈
2023,8,4,4,Cruel Summer,Taylor Swift,POP
2023,8,4,5,Calm Down,Rema & Selena Gomez,POP
2023,8,4,6,Vampire,Olivia Rodrigo,POP
2023,8,4,7,Fukumean,Gunna,랩/힙합
2023,8,4,8,Dance The Night,Dua Lipa,POP
2023,8,4,9,Barbie World,Nicki Minaj & Ice Spice With Aqua,랩/힙합
2023,8,4,10,Bad Idea Right?,Olivia Rodrigo,POP
2023,8,4,11,Flowers,Miley Cyrus,POP
2023,8,4,12,Snooze,SZA,R&B/Soul
2023,8,4,13,All My Life,Lil Durk Featuring J. Cole,랩/힙합
2023,8,4,14,Karma,Taylor Swift Featuring Ice Spice,POP
2023,8,4,15,Paint The Town Red,Doja Cat,랩/힙합
2023,8,4,16,What Was I Made For?,Billie Eilish,POP
2023,8,4,17,Need A Favor,Jelly Roll,컨트리
2023,8,4,18,Religiously,Bailey Zimmerman,컨트리
2023,8,4,19,Meltdown,Travis Scott Featuring Drake,랩/힙합
2023,8,4,20,Anti-Hero,Taylor Swift,POP
2023,8,4,21,Kill Bill,SZA,R&B/Soul
2023,8,4,22,Mi Ex Tenia Razon,Karol G,월드뮤직
2023,8,4,23,Creepin',Metro Boomin,랩/힙합
2023,8,4,24,Thinkin' Bout Me,Morgan Wallen,컨트리
2023,8,4,25,Try That In A Small Town,Jason Aldean,컨트리
2023,8,4,26,Cupid,Fifty Fifty,댄스
2023,8,4,27,I Know ?,Travis Scott,랩/힙합
2023,8,4,28,Dial Drunk,Noah Kahan With Post Malone,록/메탈
2023,8,4,29,Qlona,Karol G & Peso Pluma,월드뮤직
2023,8,4,30,Seven,Jung Kook Featuring Latto,댄스
2023,8,4,31,Love You Anyway,Luke Combs,POP
2023,8,4,32,Favorite Song,Toosii,랩/힙합
2023,8,4,33,Ella Baila Sola,Eslabon Armado X Peso Pluma,POP
2023,8,4,34,Bury Me In Georgia,Kane Brown,컨트리
2023,8,4,35,Next Thing You Know,Jordan Davis,R&B/Soul
2023,8,4,36,Telekinesis,Travis Scott Featuring SZA & Future,랩/힙합
2023,8,4,37,FE!N,Travis Scott Featuring Playboi Carti,랩/힙합
2023,8,4,38,Watermelon Moonshine,Lainey Wilson,컨트리
2023,8,4,39,La Bebe,Yng Lvcas x Peso Pluma,월드뮤직
2023,8,4,40,Search & Rescue,Drake,랩/힙합
2023,8,4,41,K-POP,Travis Scott,랩/힙합
2023,8,4,42,Chemical,Post Malone,POP
2023,8,4,43,Put It On Da Floor Again,Latto Featuring Cardi B,랩/힙합
2023,8,4,44,LaLa,Myke Towers,월드뮤직
2023,8,4,45,S91,Karol G,월드뮤직
2023,8,4,46,Blank Space,Taylor Swift,POP
2023,8,4,47,Lady Gaga,Peso Pluma,월드뮤직
2023,8,4,48,What It Is (Block Boy),Doechii Featuring Kodak Black,랩/힙합
2023,8,4,49,Daylight,David Kushner,POP
2023,8,4,50,You,Justin Moore & Priscilla Block,컨트리
2023,8,4,51,Un x100to,Grupo Frontera X Bad Bunny,월드뮤직
2023,8,4,52,Supposed To Be Loved,DJ Khaled,랩/힙합
2023,8,4,53,White Horse,Chris Stapleton,컨트리
2023,8,4,54,Peaches & Eggplants,Young Nudy Featuring 21 Savage,랩/힙합
2023,8,4,55,The Painter,Cody Johnson,컨트리
2023,8,4,56,Baby Don't Hurt Me,David Guetta,POP
2023,8,4,57,Where She Goes,Bad Bunny,월드뮤직
2023,8,4,58,Your Heart Or Mine,Jon Pardi,컨트리
2023,8,4,59,Deli,Ice Spice,랩/힙합
2023,8,4,60,Princess Diana,Ice Spice & Nicki Minaj,랩/힙합
2023,8,4,61,Truck Bed,HARDY,록/메탈
2023,8,4,62,Tulum,Peso Pluma & Grupo Frontera,월드뮤직
2023,8,4,63,Sabor Fresa,Fuerza Regida,월드뮤직
2023,8,4,64,In Your Love,Tyler Childers,컨트리
2023,8,4,65,Area Codes,Kaliii,랩/힙합
2023,8,4,66,Everything I Love,Morgan Wallen,컨트리
2023,8,4,67,Popular,The Weeknd,R&B/Soul
2023,8,4,68,Una Noche En Medellin (Remix),Karol G,월드뮤직
2023,8,4,69,My Eyes,Travis Scott,랩/힙합
2023,8,4,70,Shake Sumn,DaBaby,랩/힙합
2023,8,4,71,I Can See You (Taylor's Version) (From The Vault),Taylor Swift,컨트리
2023,8,4,72,Johnny Dang,That Mexican OT,랩/힙합
2023,8,4,73,Topia Twins,Travis Scott Featuring Rob49 & 21 Savage,랩/힙합
2023,8,4,74,Jaded,Miley Cyrus,POP
2023,8,4,75,Save Me,Jelly Roll With Lainey Wilson,랩/힙합
2023,8,4,76,Stand By Me,Lil Durk Featuring Morgan Wallen,랩/힙합
2023,8,4,77,Angels Don't Always Have Wings,Thomas Rhett,컨트리
2023,8,4,78,Oh U Went,Young Thug Featuring Drake,랩/힙합
2023,8,4,79,Super Shy,NewJeans,댄스
2023,8,4,80,Speed Drive,Charli xcx,POP
2023,8,4,81,TQM,Fuerza Regida,월드뮤직
2023,8,4,82,Aint Gotta Dollar,Oliver Anthony Music,컨트리
2023,8,4,83,Oki Doki,Karol G,월드뮤직
2023,8,4,84,Mourning,Post Malone,POP
2023,8,4,85,Jealousy,Offset & Cardi B,랩/힙합
2023,8,4,86,Pretty Little Poison,Warren Zeiders,컨트리
2023,8,4,87,Dawns,Zach Bryan Featuring Maggie Rogers,J-POP
2023,8,4,88,Oklahoma Smokeshow,Zach Bryan,컨트리
2023,8,4,89,Memory Lane,Old Dominion,컨트리
2023,8,4,90,ICU,Coco Jones,R&B/Soul
2023,8,4,91,See You Again,Tyler,랩/힙합
2023,8,4,92,Heartbroken,Diplo,컨트리
2023,8,4,93,Lagunas,Peso Pluma & Jasiel Nunez,재즈
